n_teams_remaining,n_players_remaining,n_kills,tr_reference_file,pr_reference_file,k_reference_file,record_timestamp,og_screenshot,top_left,game_number,starting_game,in_lobby,is_loading_screen,leave_game_menu,streamer
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004021pr.jpg,media/stable_numbers/number_crops/loop_0004021k.jpg,2020-09-14 21:42:58.998485,media/stable_numbers/og_screenshots/loop_0004021.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004022pr.jpg,media/stable_numbers/number_crops/loop_0004022k.jpg,2020-09-14 21:42:59.202962,media/stable_numbers/og_screenshots/loop_0004022.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004023pr.jpg,media/stable_numbers/number_crops/loop_0004023k.jpg,2020-09-14 21:42:59.415612,media/stable_numbers/og_screenshots/loop_0004023.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004024pr.jpg,media/stable_numbers/number_crops/loop_0004024k.jpg,2020-09-14 21:42:59.722278,media/stable_numbers/og_screenshots/loop_0004024.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004025pr.jpg,media/stable_numbers/number_crops/loop_0004025k.jpg,2020-09-14 21:42:59.980119,media/stable_numbers/og_screenshots/loop_0004025.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004026pr.jpg,media/stable_numbers/number_crops/loop_0004026k.jpg,2020-09-14 21:43:00.238667,media/stable_numbers/og_screenshots/loop_0004026.jpg,"(237, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004027pr.jpg,media/stable_numbers/number_crops/loop_0004027k.jpg,2020-09-14 21:43:00.635754,media/stable_numbers/og_screenshots/loop_0004027.jpg,"(237, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004028pr.jpg,media/stable_numbers/number_crops/loop_0004028k.jpg,2020-09-14 21:43:01.026702,media/stable_numbers/og_screenshots/loop_0004028.jpg,"(237, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004029pr.jpg,media/stable_numbers/number_crops/loop_0004029k.jpg,2020-09-14 21:43:01.261332,media/stable_numbers/og_screenshots/loop_0004029.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004030pr.jpg,media/stable_numbers/number_crops/loop_0004030k.jpg,2020-09-14 21:43:01.595333,media/stable_numbers/og_screenshots/loop_0004030.jpg,"(237, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004031pr.jpg,media/stable_numbers/number_crops/loop_0004031k.jpg,2020-09-14 21:43:01.839532,media/stable_numbers/og_screenshots/loop_0004031.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004032pr.jpg,media/stable_numbers/number_crops/loop_0004032k.jpg,2020-09-14 21:43:02.157414,media/stable_numbers/og_screenshots/loop_0004032.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004033pr.jpg,media/stable_numbers/number_crops/loop_0004033k.jpg,2020-09-14 21:43:02.475948,media/stable_numbers/og_screenshots/loop_0004033.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004034pr.jpg,media/stable_numbers/number_crops/loop_0004034k.jpg,2020-09-14 21:43:06.061409,media/stable_numbers/og_screenshots/loop_0004034.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004035pr.jpg,media/stable_numbers/number_crops/loop_0004035k.jpg,2020-09-14 21:43:06.370939,media/stable_numbers/og_screenshots/loop_0004035.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004036pr.jpg,media/stable_numbers/number_crops/loop_0004036k.jpg,2020-09-14 21:43:06.826194,media/stable_numbers/og_screenshots/loop_0004036.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004037pr.jpg,media/stable_numbers/number_crops/loop_0004037k.jpg,2020-09-14 21:43:07.113647,media/stable_numbers/og_screenshots/loop_0004037.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004038pr.jpg,media/stable_numbers/number_crops/loop_0004038k.jpg,2020-09-14 21:43:07.466782,media/stable_numbers/og_screenshots/loop_0004038.jpg,"(237, 27)",,,,,,
,8.0,i22,,media/stable_numbers/number_crops/loop_0004039pr.jpg,media/stable_numbers/number_crops/loop_0004039k.jpg,2020-09-14 21:43:07.872080,media/stable_numbers/og_screenshots/loop_0004039.jpg,"(237, 27)",,,,,,
,8.0,i22,,media/stable_numbers/number_crops/loop_0004040pr.jpg,media/stable_numbers/number_crops/loop_0004040k.jpg,2020-09-14 21:43:08.178154,media/stable_numbers/og_screenshots/loop_0004040.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004041pr.jpg,media/stable_numbers/number_crops/loop_0004041k.jpg,2020-09-14 21:43:08.450975,media/stable_numbers/og_screenshots/loop_0004041.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004042pr.jpg,media/stable_numbers/number_crops/loop_0004042k.jpg,2020-09-14 21:43:08.797951,media/stable_numbers/og_screenshots/loop_0004042.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004043pr.jpg,media/stable_numbers/number_crops/loop_0004043k.jpg,2020-09-14 21:43:09.054267,media/stable_numbers/og_screenshots/loop_0004043.jpg,"(237, 27)",,,,,,
,8.0,i22,,media/stable_numbers/number_crops/loop_0004044pr.jpg,media/stable_numbers/number_crops/loop_0004044k.jpg,2020-09-14 21:43:09.354106,media/stable_numbers/og_screenshots/loop_0004044.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004045pr.jpg,media/stable_numbers/number_crops/loop_0004045k.jpg,2020-09-14 21:43:09.706274,media/stable_numbers/og_screenshots/loop_0004045.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004046pr.jpg,media/stable_numbers/number_crops/loop_0004046k.jpg,2020-09-14 21:43:09.959661,media/stable_numbers/og_screenshots/loop_0004046.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004047pr.jpg,media/stable_numbers/number_crops/loop_0004047k.jpg,2020-09-14 21:43:10.232924,media/stable_numbers/og_screenshots/loop_0004047.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004048pr.jpg,media/stable_numbers/number_crops/loop_0004048k.jpg,2020-09-14 21:43:10.652799,media/stable_numbers/og_screenshots/loop_0004048.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004049pr.jpg,media/stable_numbers/number_crops/loop_0004049k.jpg,2020-09-14 21:43:14.260746,media/stable_numbers/og_screenshots/loop_0004049.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004050pr.jpg,media/stable_numbers/number_crops/loop_0004050k.jpg,2020-09-14 21:43:14.470988,media/stable_numbers/og_screenshots/loop_0004050.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004051pr.jpg,media/stable_numbers/number_crops/loop_0004051k.jpg,2020-09-14 21:43:14.820908,media/stable_numbers/og_screenshots/loop_0004051.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004052pr.jpg,media/stable_numbers/number_crops/loop_0004052k.jpg,2020-09-14 21:43:15.098488,media/stable_numbers/og_screenshots/loop_0004052.jpg,"(236, 26)",,,,,,
,8,22,,media/stable_numbers/number_crops/loop_0004053pr.jpg,media/stable_numbers/number_crops/loop_0004053k.jpg,2020-09-14 21:43:15.365544,media/stable_numbers/og_screenshots/loop_0004053.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004054pr.jpg,media/stable_numbers/number_crops/loop_0004054k.jpg,2020-09-14 21:43:15.710302,media/stable_numbers/og_screenshots/loop_0004054.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004055pr.jpg,media/stable_numbers/number_crops/loop_0004055k.jpg,2020-09-14 21:43:15.970749,media/stable_numbers/og_screenshots/loop_0004055.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004056pr.jpg,media/stable_numbers/number_crops/loop_0004056k.jpg,2020-09-14 21:43:16.276017,media/stable_numbers/og_screenshots/loop_0004056.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004057pr.jpg,media/stable_numbers/number_crops/loop_0004057k.jpg,2020-09-14 21:43:16.660065,media/stable_numbers/og_screenshots/loop_0004057.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004058pr.jpg,media/stable_numbers/number_crops/loop_0004058k.jpg,2020-09-14 21:43:16.911542,media/stable_numbers/og_screenshots/loop_0004058.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004059pr.jpg,media/stable_numbers/number_crops/loop_0004059k.jpg,2020-09-14 21:43:17.129198,media/stable_numbers/og_screenshots/loop_0004059.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004060pr.jpg,media/stable_numbers/number_crops/loop_0004060k.jpg,2020-09-14 21:43:17.464256,media/stable_numbers/og_screenshots/loop_0004060.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004061pr.jpg,media/stable_numbers/number_crops/loop_0004061k.jpg,2020-09-14 21:43:17.724944,media/stable_numbers/og_screenshots/loop_0004061.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004062pr.jpg,media/stable_numbers/number_crops/loop_0004062k.jpg,2020-09-14 21:43:17.987624,media/stable_numbers/og_screenshots/loop_0004062.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004063pr.jpg,media/stable_numbers/number_crops/loop_0004063k.jpg,2020-09-14 21:43:18.328946,media/stable_numbers/og_screenshots/loop_0004063.jpg,"(236, 26)",,,,,,
,8,22,,media/stable_numbers/number_crops/loop_0004064pr.jpg,media/stable_numbers/number_crops/loop_0004064k.jpg,2020-09-14 21:43:18.593255,media/stable_numbers/og_screenshots/loop_0004064.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004065pr.jpg,media/stable_numbers/number_crops/loop_0004065k.jpg,2020-09-14 21:43:18.796698,media/stable_numbers/og_screenshots/loop_0004065.jpg,"(236, 26)",,,,,,
,8,22,,media/stable_numbers/number_crops/loop_0004066pr.jpg,media/stable_numbers/number_crops/loop_0004066k.jpg,2020-09-14 21:43:19.134874,media/stable_numbers/og_screenshots/loop_0004066.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004067pr.jpg,media/stable_numbers/number_crops/loop_0004067k.jpg,2020-09-14 21:43:19.355282,media/stable_numbers/og_screenshots/loop_0004067.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004068pr.jpg,media/stable_numbers/number_crops/loop_0004068k.jpg,2020-09-14 21:43:19.623551,media/stable_numbers/og_screenshots/loop_0004068.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004069pr.jpg,media/stable_numbers/number_crops/loop_0004069k.jpg,2020-09-14 21:43:20.308385,media/stable_numbers/og_screenshots/loop_0004069.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004070pr.jpg,media/stable_numbers/number_crops/loop_0004070k.jpg,2020-09-14 21:43:20.677943,media/stable_numbers/og_screenshots/loop_0004070.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004071pr.jpg,media/stable_numbers/number_crops/loop_0004071k.jpg,2020-09-14 21:43:20.927277,media/stable_numbers/og_screenshots/loop_0004071.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004072pr.jpg,media/stable_numbers/number_crops/loop_0004072k.jpg,2020-09-14 21:43:21.292392,media/stable_numbers/og_screenshots/loop_0004072.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004073pr.jpg,media/stable_numbers/number_crops/loop_0004073k.jpg,2020-09-14 21:43:21.501998,media/stable_numbers/og_screenshots/loop_0004073.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004074pr.jpg,media/stable_numbers/number_crops/loop_0004074k.jpg,2020-09-14 21:43:21.709435,media/stable_numbers/og_screenshots/loop_0004074.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004075pr.jpg,media/stable_numbers/number_crops/loop_0004075k.jpg,2020-09-14 21:43:21.992144,media/stable_numbers/og_screenshots/loop_0004075.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004076pr.jpg,media/stable_numbers/number_crops/loop_0004076k.jpg,2020-09-14 21:43:22.262623,media/stable_numbers/og_screenshots/loop_0004076.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004077pr.jpg,media/stable_numbers/number_crops/loop_0004077k.jpg,2020-09-14 21:43:22.489033,media/stable_numbers/og_screenshots/loop_0004077.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004078pr.jpg,media/stable_numbers/number_crops/loop_0004078k.jpg,2020-09-14 21:43:22.807612,media/stable_numbers/og_screenshots/loop_0004078.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004079pr.jpg,media/stable_numbers/number_crops/loop_0004079k.jpg,2020-09-14 21:43:23.047078,media/stable_numbers/og_screenshots/loop_0004079.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004080pr.jpg,media/stable_numbers/number_crops/loop_0004080k.jpg,2020-09-14 21:43:23.296617,media/stable_numbers/og_screenshots/loop_0004080.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004081pr.jpg,media/stable_numbers/number_crops/loop_0004081k.jpg,2020-09-14 21:43:23.647096,media/stable_numbers/og_screenshots/loop_0004081.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004082pr.jpg,media/stable_numbers/number_crops/loop_0004082k.jpg,2020-09-14 21:43:23.941313,media/stable_numbers/og_screenshots/loop_0004082.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004083pr.jpg,media/stable_numbers/number_crops/loop_0004083k.jpg,2020-09-14 21:43:24.242999,media/stable_numbers/og_screenshots/loop_0004083.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004084pr.jpg,media/stable_numbers/number_crops/loop_0004084k.jpg,2020-09-14 21:43:24.561294,media/stable_numbers/og_screenshots/loop_0004084.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004085pr.jpg,media/stable_numbers/number_crops/loop_0004085k.jpg,2020-09-14 21:43:28.146000,media/stable_numbers/og_screenshots/loop_0004085.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004086pr.jpg,media/stable_numbers/number_crops/loop_0004086k.jpg,2020-09-14 21:43:28.453132,media/stable_numbers/og_screenshots/loop_0004086.jpg,"(237, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004087pr.jpg,media/stable_numbers/number_crops/loop_0004087k.jpg,2020-09-14 21:43:28.780397,media/stable_numbers/og_screenshots/loop_0004087.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004088pr.jpg,media/stable_numbers/number_crops/loop_0004088k.jpg,2020-09-14 21:43:29.047682,media/stable_numbers/og_screenshots/loop_0004088.jpg,"(236, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004089pr.jpg,media/stable_numbers/number_crops/loop_0004089k.jpg,2020-09-14 21:43:29.278499,media/stable_numbers/og_screenshots/loop_0004089.jpg,"(237, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004090pr.jpg,media/stable_numbers/number_crops/loop_0004090k.jpg,2020-09-14 21:43:29.566296,media/stable_numbers/og_screenshots/loop_0004090.jpg,"(237, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004091pr.jpg,media/stable_numbers/number_crops/loop_0004091k.jpg,2020-09-14 21:43:29.771746,media/stable_numbers/og_screenshots/loop_0004091.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004092pr.jpg,media/stable_numbers/number_crops/loop_0004092k.jpg,2020-09-14 21:43:29.971620,media/stable_numbers/og_screenshots/loop_0004092.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004093pr.jpg,media/stable_numbers/number_crops/loop_0004093k.jpg,2020-09-14 21:43:30.269183,media/stable_numbers/og_screenshots/loop_0004093.jpg,"(236, 27)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004094pr.jpg,media/stable_numbers/number_crops/loop_0004094k.jpg,2020-09-14 21:43:30.468061,media/stable_numbers/og_screenshots/loop_0004094.jpg,"(236, 27)",,,,,,
,8,8.0,,media/stable_numbers/number_crops/loop_0004095pr.jpg,media/stable_numbers/number_crops/loop_0004095k.jpg,2020-09-14 21:43:30.685478,media/stable_numbers/og_screenshots/loop_0004095.jpg,"(180, 28)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004096pr.jpg,media/stable_numbers/number_crops/loop_0004096k.jpg,2020-09-14 21:43:30.968614,media/stable_numbers/og_screenshots/loop_0004096.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004097pr.jpg,media/stable_numbers/number_crops/loop_0004097k.jpg,2020-09-14 21:43:31.165984,media/stable_numbers/og_screenshots/loop_0004097.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004098pr.jpg,media/stable_numbers/number_crops/loop_0004098k.jpg,2020-09-14 21:43:31.373094,media/stable_numbers/og_screenshots/loop_0004098.jpg,"(236, 26)",,,,,,
,8.0,22.0,,media/stable_numbers/number_crops/loop_0004099pr.jpg,media/stable_numbers/number_crops/loop_0004099k.jpg,2020-09-14 21:43:31.649662,media/stable_numbers/og_screenshots/loop_0004099.jpg,"(236, 26)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004100pr.jpg,media/stable_numbers/number_crops/loop_0004100k.jpg,2020-09-14 21:43:35.170254,media/stable_numbers/og_screenshots/loop_0004100.jpg,"(236, 26)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004101pr.jpg,media/stable_numbers/number_crops/loop_0004101k.jpg,2020-09-14 21:43:35.352941,media/stable_numbers/og_screenshots/loop_0004101.jpg,"(236, 26)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004102pr.jpg,media/stable_numbers/number_crops/loop_0004102k.jpg,2020-09-14 21:43:35.620768,media/stable_numbers/og_screenshots/loop_0004102.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004103pr.jpg,media/stable_numbers/number_crops/loop_0004103k.jpg,2020-09-14 21:43:35.788396,media/stable_numbers/og_screenshots/loop_0004103.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004104pr.jpg,media/stable_numbers/number_crops/loop_0004104k.jpg,2020-09-14 21:43:35.975895,media/stable_numbers/og_screenshots/loop_0004104.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004105pr.jpg,media/stable_numbers/number_crops/loop_0004105k.jpg,2020-09-14 21:43:36.289458,media/stable_numbers/og_screenshots/loop_0004105.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004106pr.jpg,media/stable_numbers/number_crops/loop_0004106k.jpg,2020-09-14 21:43:36.483145,media/stable_numbers/og_screenshots/loop_0004106.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004107pr.jpg,media/stable_numbers/number_crops/loop_0004107k.jpg,2020-09-14 21:43:36.661868,media/stable_numbers/og_screenshots/loop_0004107.jpg,"(249, 77)",,,,,,
,7,b3,,media/stable_numbers/number_crops/loop_0004108pr.jpg,media/stable_numbers/number_crops/loop_0004108k.jpg,2020-09-14 21:43:36.923167,media/stable_numbers/og_screenshots/loop_0004108.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004109pr.jpg,media/stable_numbers/number_crops/loop_0004109k.jpg,2020-09-14 21:43:37.122204,media/stable_numbers/og_screenshots/loop_0004109.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004110pr.jpg,media/stable_numbers/number_crops/loop_0004110k.jpg,2020-09-14 21:43:37.290627,media/stable_numbers/og_screenshots/loop_0004110.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004111pr.jpg,media/stable_numbers/number_crops/loop_0004111k.jpg,2020-09-14 21:43:37.569445,media/stable_numbers/og_screenshots/loop_0004111.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004112pr.jpg,media/stable_numbers/number_crops/loop_0004112k.jpg,2020-09-14 21:43:37.739489,media/stable_numbers/og_screenshots/loop_0004112.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004113pr.jpg,media/stable_numbers/number_crops/loop_0004113k.jpg,2020-09-14 21:43:37.924516,media/stable_numbers/og_screenshots/loop_0004113.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004114pr.jpg,media/stable_numbers/number_crops/loop_0004114k.jpg,2020-09-14 21:43:38.189877,media/stable_numbers/og_screenshots/loop_0004114.jpg,"(249, 77)",,,,,,
,7,23,,media/stable_numbers/number_crops/loop_0004115pr.jpg,media/stable_numbers/number_crops/loop_0004115k.jpg,2020-09-14 21:43:38.357394,media/stable_numbers/og_screenshots/loop_0004115.jpg,"(249, 77)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004116pr.jpg,media/stable_numbers/number_crops/loop_0004116k.jpg,2020-09-14 21:43:38.557593,media/stable_numbers/og_screenshots/loop_0004116.jpg,"(237, 27)",,,,,,
,b,ib,,media/stable_numbers/number_crops/loop_0004117pr.jpg,media/stable_numbers/number_crops/loop_0004117k.jpg,2020-09-14 21:43:38.903101,media/stable_numbers/og_screenshots/loop_0004117.jpg,"(237, 27)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004118pr.jpg,media/stable_numbers/number_crops/loop_0004118k.jpg,2020-09-14 21:43:39.105797,media/stable_numbers/og_screenshots/loop_0004118.jpg,"(237, 27)",,,,,,
,b,23.0,,media/stable_numbers/number_crops/loop_0004119pr.jpg,media/stable_numbers/number_crops/loop_0004119k.jpg,2020-09-14 21:43:39.340020,media/stable_numbers/og_screenshots/loop_0004119.jpg,"(237, 27)",,,,,,
,b,b,,media/stable_numbers/number_crops/loop_0004120pr.jpg,media/stable_numbers/number_crops/loop_0004120k.jpg,2020-09-14 21:43:39.656547,media/stable_numbers/og_screenshots/loop_0004120.jpg,"(237, 27)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004121pr.jpg,media/stable_numbers/number_crops/loop_0004121k.jpg,2020-09-14 21:43:39.891632,media/stable_numbers/og_screenshots/loop_0004121.jpg,"(237, 27)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004122pr.jpg,media/stable_numbers/number_crops/loop_0004122k.jpg,2020-09-14 21:43:40.144955,media/stable_numbers/og_screenshots/loop_0004122.jpg,"(237, 27)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004123pr.jpg,media/stable_numbers/number_crops/loop_0004123k.jpg,2020-09-14 21:43:40.478913,media/stable_numbers/og_screenshots/loop_0004123.jpg,"(236, 26)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004124pr.jpg,media/stable_numbers/number_crops/loop_0004124k.jpg,2020-09-14 21:43:40.679414,media/stable_numbers/og_screenshots/loop_0004124.jpg,"(236, 26)",,,,,,
,7,7.0,,media/stable_numbers/number_crops/loop_0004125pr.jpg,media/stable_numbers/number_crops/loop_0004125k.jpg,2020-09-14 21:43:40.866020,media/stable_numbers/og_screenshots/loop_0004125.jpg,"(180, 28)",,,,,,
,7,7.0,,media/stable_numbers/number_crops/loop_0004126pr.jpg,media/stable_numbers/number_crops/loop_0004126k.jpg,2020-09-14 21:43:41.140885,media/stable_numbers/og_screenshots/loop_0004126.jpg,"(180, 28)",,,,,,
,7,7.0,,media/stable_numbers/number_crops/loop_0004127pr.jpg,media/stable_numbers/number_crops/loop_0004127k.jpg,2020-09-14 21:43:41.327022,media/stable_numbers/og_screenshots/loop_0004127.jpg,"(180, 28)",,,,,,
,7,7.0,,media/stable_numbers/number_crops/loop_0004128pr.jpg,media/stable_numbers/number_crops/loop_0004128k.jpg,2020-09-14 21:43:41.511888,media/stable_numbers/og_screenshots/loop_0004128.jpg,"(180, 28)",,,,,,
,7,7.0,,media/stable_numbers/number_crops/loop_0004129pr.jpg,media/stable_numbers/number_crops/loop_0004129k.jpg,2020-09-14 21:43:41.791455,media/stable_numbers/og_screenshots/loop_0004129.jpg,"(180, 28)",,,,,,
,7,7.0,,media/stable_numbers/number_crops/loop_0004130pr.jpg,media/stable_numbers/number_crops/loop_0004130k.jpg,2020-09-14 21:43:42.000621,media/stable_numbers/og_screenshots/loop_0004130.jpg,"(180, 28)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004131pr.jpg,media/stable_numbers/number_crops/loop_0004131k.jpg,2020-09-14 21:43:42.195084,media/stable_numbers/og_screenshots/loop_0004131.jpg,"(236, 26)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004132pr.jpg,media/stable_numbers/number_crops/loop_0004132k.jpg,2020-09-14 21:43:42.463023,media/stable_numbers/og_screenshots/loop_0004132.jpg,"(236, 26)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004133pr.jpg,media/stable_numbers/number_crops/loop_0004133k.jpg,2020-09-14 21:43:42.643062,media/stable_numbers/og_screenshots/loop_0004133.jpg,"(236, 26)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004134pr.jpg,media/stable_numbers/number_crops/loop_0004134k.jpg,2020-09-14 21:43:42.809600,media/stable_numbers/og_screenshots/loop_0004134.jpg,"(236, 26)",,,,,,
,7.0,23.0,,media/stable_numbers/number_crops/loop_0004135pr.jpg,media/stable_numbers/number_crops/loop_0004135k.jpg,2020-09-14 21:43:43.088698,media/stable_numbers/og_screenshots/loop_0004135.jpg,"(236, 26)",,,,,,
,b,b,,media/stable_numbers/number_crops/loop_0004136pr.jpg,media/stable_numbers/number_crops/loop_0004136k.jpg,2020-09-14 21:43:46.670075,media/stable_numbers/og_screenshots/loop_0004136.jpg,"(236, 26)",,,,,,
